filename	tissue	sample	direction	fragmentlength	valid	species	scilifeid	qualtype	sampletype	sampleid	strand_specific
rat/E100006701/E100006701_L01_29_1.fq.gz	duodenum	d	fwd	100	1	rat	E100006701_29	MGISEQ2000	tissue	duo_female.1	0
rat/E100006701/E100006701_L01_29_2.fq.gz	duodenum	d	rev	100	1	rat	E100006701_29	MGISEQ2000	tissue	duo_female.1	0
rat/E100006703/E100006703_L01_29_1.fq.gz	duodenum	b	fwd	100	1	rat	E100006703_29	MGISEQ2000	tissue	duo_female.1	0
rat/E100006703/E100006703_L01_29_2.fq.gz	duodenum	b	rev	100	1	rat	E100006703_29	MGISEQ2000	tissue	duo_female.1	0
rat/E100006699/E100006699_L01_3_1.fq.gz	earcartilage	a	fwd	100	0	rat	E100006699_3	MGISEQ2000	tissue	care_male.1	0
rat/E100006699/E100006699_L01_3_2.fq.gz	earcartilage	a	rev	100	0	rat	E100006699_3	MGISEQ2000	tissue	care_male.1	0
rat/E100006699/E100006699_L01_63_1.fq.gz	earcartilage	a	fwd	100	1	rat	E100006699_63	MGISEQ2000	tissue	care_male.4	0
rat/E100006699/E100006699_L01_63_2.fq.gz	earcartilage	a	rev	100	1	rat	E100006699_63	MGISEQ2000	tissue	care_male.4	0
rat/E100006701/E100006701_L01_25_1.fq.gz	earcartilage	a	fwd	100	1	rat	E100006701_25	MGISEQ2000	tissue	care_female.1	0
rat/E100006701/E100006701_L01_25_2.fq.gz	earcartilage	a	rev	100	1	rat	E100006701_25	MGISEQ2000	tissue	care_female.1	0
rat/E100006701/E100006701_L01_43_1.fq.gz	earcartilage	a	fwd	100	1	rat	E100006701_43	MGISEQ2000	tissue	care_female.4	0
rat/E100006701/E100006701_L01_43_2.fq.gz	earcartilage	a	rev	100	1	rat	E100006701_43	MGISEQ2000	tissue	care_female.4	0
rat/E100006699/E100006699_L01_95_1.fq.gz	endometrium	a	fwd	100	1	rat	E100006699_95	MGISEQ2000	tissue	end_female.4	0
rat/E100006699/E100006699_L01_95_2.fq.gz	endometrium	a	rev	100	1	rat	E100006699_95	MGISEQ2000	tissue	end_female.4	0
rat/E100006702/E100006702_L01_74_1.fq.gz	endometrium	a	fwd	100	1	rat	E100006702_74	MGISEQ2000	tissue	end_female.1	0
rat/E100006702/E100006702_L01_74_2.fq.gz	endometrium	a	rev	100	1	rat	E100006702_74	MGISEQ2000	tissue	end_female.1	0
rat/E100006695/E100006695_L01_124_1.fq.gz	entorhinalcortex	a	fwd	100	1	rat	E100006695_124	MGISEQ2000	tissue	entorhinal.cortex_male.3	0
rat/E100006695/E100006695_L01_124_2.fq.gz	entorhinalcortex	a	rev	100	1	rat	E100006695_124	MGISEQ2000	tissue	entorhinal.cortex_male.3	0
rat/E100006695/E100006695_L01_99_1.fq.gz	entorhinalcortex	a	fwd	100	1	rat	E100006695_99	MGISEQ2000	tissue	entorhinal.cortex_male.2	0
rat/E100006695/E100006695_L01_99_2.fq.gz	entorhinalcortex	a	rev	100	1	rat	E100006695_99	MGISEQ2000	tissue	entorhinal.cortex_male.2	0
rat/E100006698/E100006698_L01_69_1.fq.gz	entorhinalcortex	a	fwd	100	1	rat	E100006698_69	MGISEQ2000	tissue	entorhinal.cortex_female.3	0
rat/E100006698/E100006698_L01_69_2.fq.gz	entorhinalcortex	a	rev	100	1	rat	E100006698_69	MGISEQ2000	tissue	entorhinal.cortex_female.3	0
rat/E100006701/E100006701_L01_115_1.fq.gz	entorhinalcortex	b	fwd	100	1	rat	E100006701_115	MGISEQ2000	tissue	entorhinal.cortex_female.2	0
rat/E100006701/E100006701_L01_115_2.fq.gz	entorhinalcortex	b	rev	100	1	rat	E100006701_115	MGISEQ2000	tissue	entorhinal.cortex_female.2	0
rat/E100006703/E100006703_L01_115_1.fq.gz	entorhinalcortex	a	fwd	100	1	rat	E100006703_115	MGISEQ2000	tissue	entorhinal.cortex_female.2	0
rat/E100006703/E100006703_L01_115_2.fq.gz	entorhinalcortex	a	rev	100	1	rat	E100006703_115	MGISEQ2000	tissue	entorhinal.cortex_female.2	0
rat/E100006697/E100006697_L01_33_1.fq.gz	epididymis	a	fwd	100	1	rat	E100006697_33	MGISEQ2000	tissue	epi_male.1	0
rat/E100006697/E100006697_L01_33_2.fq.gz	epididymis	a	rev	100	1	rat	E100006697_33	MGISEQ2000	tissue	epi_male.1	0
rat/E100006699/E100006699_L01_86_1.fq.gz	epididymis	a	fwd	100	1	rat	E100006699_86	MGISEQ2000	tissue	epi_male.4	0
rat/E100006699/E100006699_L01_86_2.fq.gz	epididymis	a	rev	100	1	rat	E100006699_86	MGISEQ2000	tissue	epi_male.4	0
rat/E100006700/E100006700_L01_86_1.fq.gz	epididymis	b	fwd	100	1	rat	E100006700_86	MGISEQ2000	tissue	epi_male.4	0
rat/E100006700/E100006700_L01_86_2.fq.gz	epididymis	b	rev	100	1	rat	E100006700_86	MGISEQ2000	tissue	epi_male.4	0
rat/E100006695/E100006695_L01_114_1.fq.gz	esophagus	a	fwd	100	1	rat	E100006695_114	MGISEQ2000	tissue	eso_female.1	0
rat/E100006695/E100006695_L01_114_2.fq.gz	esophagus	a	rev	100	1	rat	E100006695_114	MGISEQ2000	tissue	eso_female.1	0
rat/E100006695/E100006695_L01_87_1.fq.gz	esophagus	b	fwd	100	1	rat	E100006695_87	MGISEQ2000	tissue	eso_male.4	0
rat/E100006695/E100006695_L01_87_2.fq.gz	esophagus	b	rev	100	1	rat	E100006695_87	MGISEQ2000	tissue	eso_male.4	0
rat/E100006699/E100006699_L01_14_1.fq.gz	esophagus	a	fwd	100	1	rat	E100006699_14	MGISEQ2000	tissue	eso_male.1	0
rat/E100006699/E100006699_L01_14_2.fq.gz	esophagus	a	rev	100	1	rat	E100006699_14	MGISEQ2000	tissue	eso_male.1	0
rat/E100006700/E100006700_L01_87_1.fq.gz	esophagus	a	fwd	100	1	rat	E100006700_87	MGISEQ2000	tissue	eso_male.4	0
rat/E100006700/E100006700_L01_87_2.fq.gz	esophagus	a	rev	100	1	rat	E100006700_87	MGISEQ2000	tissue	eso_male.4	0
rat/E100006701/E100006701_L01_114_1.fq.gz	esophagus	b	fwd	100	1	rat	E100006701_114	MGISEQ2000	tissue	eso_female.1	0
rat/E100006701/E100006701_L01_114_2.fq.gz	esophagus	b	rev	100	1	rat	E100006701_114	MGISEQ2000	tissue	eso_female.1	0
rat/E100006701/E100006701_L01_57_1.fq.gz	esophagus	a	fwd	100	1	rat	E100006701_57	MGISEQ2000	tissue	eso_female.4	0
rat/E100006701/E100006701_L01_57_2.fq.gz	esophagus	a	rev	100	1	rat	E100006701_57	MGISEQ2000	tissue	eso_female.4	0
rat/E100006699/E100006699_L01_96_1.fq.gz	fallopiantube	a	fwd	100	1	rat	E100006699_96	MGISEQ2000	tissue	fal_female.4	0
rat/E100006699/E100006699_L01_96_2.fq.gz	fallopiantube	a	rev	100	1	rat	E100006699_96	MGISEQ2000	tissue	fal_female.4	0
rat/E100006702/E100006702_L01_75_1.fq.gz	fallopiantube	a	fwd	100	1	rat	E100006702_75	MGISEQ2000	tissue	fal_female.1	0
rat/E100006702/E100006702_L01_75_2.fq.gz	fallopiantube	a	rev	100	1	rat	E100006702_75	MGISEQ2000	tissue	fal_female.1	0
rat/E100006701/E100006701_L01_4_1.fq.gz	femalepreputialgland	c	fwd	100	1	rat	E100006701_4	MGISEQ2000	tissue	felg_female.1	0
rat/E100006701/E100006701_L01_4_2.fq.gz	femalepreputialgland	c	rev	100	1	rat	E100006701_4	MGISEQ2000	tissue	felg_female.1	0
rat/E100006702/E100006702_L01_4_1.fq.gz	femalepreputialgland	b	fwd	100	1	rat	E100006702_4	MGISEQ2000	tissue	felg_female.1	0
rat/E100006702/E100006702_L01_4_2.fq.gz	femalepreputialgland	b	rev	100	1	rat	E100006702_4	MGISEQ2000	tissue	felg_female.1	0
rat/E100006703/E100006703_L01_4_1.fq.gz	femalepreputialgland	a	fwd	100	1	rat	E100006703_4	MGISEQ2000	tissue	felg_female.1	0
rat/E100006703/E100006703_L01_4_2.fq.gz	femalepreputialgland	a	rev	100	1	rat	E100006703_4	MGISEQ2000	tissue	felg_female.1	0
rat/E100006695/E100006695_L01_25_1.fq.gz	frontalcortex	a	fwd	100	1	rat	E100006695_25	MGISEQ2000	tissue	frontal.cortex_female.2	0
rat/E100006695/E100006695_L01_25_2.fq.gz	frontalcortex	a	rev	100	1	rat	E100006695_25	MGISEQ2000	tissue	frontal.cortex_female.2	0
rat/E100006695/E100006695_L01_37_1.fq.gz	frontalcortex	a	fwd	100	1	rat	E100006695_37	MGISEQ2000	tissue	frontal.cortex_female.3	0
rat/E100006695/E100006695_L01_37_2.fq.gz	frontalcortex	a	rev	100	1	rat	E100006695_37	MGISEQ2000	tissue	frontal.cortex_female.3	0
rat/E100006695/E100006695_L01_91_1.fq.gz	frontalcortex	a	fwd	100	1	rat	E100006695_91	MGISEQ2000	tissue	frontal.cortex_male.2	0
rat/E100006695/E100006695_L01_91_2.fq.gz	frontalcortex	a	rev	100	1	rat	E100006695_91	MGISEQ2000	tissue	frontal.cortex_male.2	0
rat/E100006697/E100006697_L01_42_1.fq.gz	frontalcortex	a	fwd	100	1	rat	E100006697_42	MGISEQ2000	tissue	frontal.cortex_male.3	0
rat/E100006697/E100006697_L01_42_2.fq.gz	frontalcortex	a	rev	100	1	rat	E100006697_42	MGISEQ2000	tissue	frontal.cortex_male.3	0
rat/E100006699/E100006699_L01_64_1.fq.gz	heartatrium	a	fwd	100	1	rat	E100006699_64	MGISEQ2000	tissue	heaa_male.4	0
rat/E100006699/E100006699_L01_64_2.fq.gz	heartatrium	a	rev	100	1	rat	E100006699_64	MGISEQ2000	tissue	heaa_male.4	0
rat/E100006701/E100006701_L01_32_1.fq.gz	heartatrium	b	fwd	100	1	rat	E100006701_32	MGISEQ2000	tissue	heaa_female.1	0
rat/E100006701/E100006701_L01_32_2.fq.gz	heartatrium	b	rev	100	1	rat	E100006701_32	MGISEQ2000	tissue	heaa_female.1	0
rat/E100006703/E100006703_L01_32_1.fq.gz	heartatrium	a	fwd	100	1	rat	E100006703_32	MGISEQ2000	tissue	heaa_female.1	0
rat/E100006703/E100006703_L01_32_2.fq.gz	heartatrium	a	rev	100	1	rat	E100006703_32	MGISEQ2000	tissue	heaa_female.1	0
rat/E100006703/E100006703_L01_42_1.fq.gz	heartatrium	a	fwd	100	1	rat	E100006703_42	MGISEQ2000	tissue	heaa_male.1	0
rat/E100006703/E100006703_L01_42_2.fq.gz	heartatrium	a	rev	100	1	rat	E100006703_42	MGISEQ2000	tissue	heaa_male.1	0
rat/E100006703/E100006703_L01_99_1.fq.gz	heartatrium	a	fwd	100	1	rat	E100006703_99	MGISEQ2000	tissue	heaa_female.4	0
rat/E100006703/E100006703_L01_99_2.fq.gz	heartatrium	a	rev	100	1	rat	E100006703_99	MGISEQ2000	tissue	heaa_female.4	0
rat/E100006698/E100006698_L01_2_1.fq.gz	heartwall	a	fwd	100	1	rat	E100006698_2	MGISEQ2000	tissue	heaw_female.1	0
rat/E100006698/E100006698_L01_2_2.fq.gz	heartwall	a	rev	100	1	rat	E100006698_2	MGISEQ2000	tissue	heaw_female.1	0
rat/E100006699/E100006699_L01_65_1.fq.gz	heartwall	a	fwd	100	1	rat	E100006699_65	MGISEQ2000	tissue	heaw_male.4	0
rat/E100006699/E100006699_L01_65_2.fq.gz	heartwall	a	rev	100	1	rat	E100006699_65	MGISEQ2000	tissue	heaw_male.4	0
rat/E100006701/E100006701_L01_64_1.fq.gz	heartwall	a	fwd	100	1	rat	E100006701_64	MGISEQ2000	tissue	heaw_female.4	0
rat/E100006701/E100006701_L01_64_2.fq.gz	heartwall	a	rev	100	1	rat	E100006701_64	MGISEQ2000	tissue	heaw_female.4	0
rat/E100006703/E100006703_L01_43_1.fq.gz	heartwall	a	fwd	100	1	rat	E100006703_43	MGISEQ2000	tissue	heaw_male.1	0
rat/E100006703/E100006703_L01_43_2.fq.gz	heartwall	a	rev	100	1	rat	E100006703_43	MGISEQ2000	tissue	heaw_male.1	0
rat/E100006695/E100006695_L01_28_1.fq.gz	hypothalamus	a	fwd	100	1	rat	E100006695_28	MGISEQ2000	tissue	hypothalamus_male.3	0
rat/E100006695/E100006695_L01_28_2.fq.gz	hypothalamus	a	rev	100	1	rat	E100006695_28	MGISEQ2000	tissue	hypothalamus_male.3	0
rat/E100006695/E100006695_L01_92_1.fq.gz	hypothalamus	a	fwd	100	1	rat	E100006695_92	MGISEQ2000	tissue	hypothalamus_male.2	0
rat/E100006695/E100006695_L01_92_2.fq.gz	hypothalamus	a	rev	100	1	rat	E100006695_92	MGISEQ2000	tissue	hypothalamus_male.2	0
rat/E100006703/E100006703_L01_28_1.fq.gz	hypothalamus	b	fwd	100	1	rat	E100006703_28	MGISEQ2000	tissue	hypothalamus_male.3	0
rat/E100006703/E100006703_L01_28_2.fq.gz	hypothalamus	b	rev	100	1	rat	E100006703_28	MGISEQ2000	tissue	hypothalamus_male.3	0
rat/E100006703/E100006703_L01_35_1.fq.gz	hypothalamus	a	fwd	100	1	rat	E100006703_35	MGISEQ2000	tissue	hypothalamus_female.2	0
rat/E100006703/E100006703_L01_35_2.fq.gz	hypothalamus	a	rev	100	1	rat	E100006703_35	MGISEQ2000	tissue	hypothalamus_female.2	0
rat/E100006703/E100006703_L01_53_1.fq.gz	hypothalamus	a	fwd	100	1	rat	E100006703_53	MGISEQ2000	tissue	hypothalamus_female.3	0
rat/E100006703/E100006703_L01_53_2.fq.gz	hypothalamus	a	rev	100	1	rat	E100006703_53	MGISEQ2000	tissue	hypothalamus_female.3	0
rat/E100006695/E100006695_L01_88_1.fq.gz	ileum	b	fwd	100	1	rat	E100006695_88	MGISEQ2000	tissue	ile_male.4	0
rat/E100006695/E100006695_L01_88_2.fq.gz	ileum	b	rev	100	1	rat	E100006695_88	MGISEQ2000	tissue	ile_male.4	0
rat/E100006697/E100006697_L01_34_1.fq.gz	ileum	a	fwd	100	1	rat	E100006697_34	MGISEQ2000	tissue	ile_male.1	0
rat/E100006697/E100006697_L01_34_2.fq.gz	ileum	a	rev	100	1	rat	E100006697_34	MGISEQ2000	tissue	ile_male.1	0
rat/E100006700/E100006700_L01_88_1.fq.gz	ileum	a	fwd	100	1	rat	E100006700_88	MGISEQ2000	tissue	ile_male.4	0
rat/E100006700/E100006700_L01_88_2.fq.gz	ileum	a	rev	100	1	rat	E100006700_88	MGISEQ2000	tissue	ile_male.4	0
rat/E100006701/E100006701_L01_58_1.fq.gz	ileum	a	fwd	100	1	rat	E100006701_58	MGISEQ2000	tissue	ile_female.4	0
rat/E100006701/E100006701_L01_58_2.fq.gz	ileum	a	rev	100	1	rat	E100006701_58	MGISEQ2000	tissue	ile_female.4	0
rat/E100006702/E100006702_L01_76_1.fq.gz	ileum	a	fwd	100	1	rat	E100006702_76	MGISEQ2000	tissue	ile_female.1	0
rat/E100006702/E100006702_L01_76_2.fq.gz	ileum	a	rev	100	1	rat	E100006702_76	MGISEQ2000	tissue	ile_female.1	0
rat/E100006702/E100006702_L01_88_1.fq.gz	ileum	c	fwd	100	1	rat	E100006702_88	MGISEQ2000	tissue	ile_male.4	0
rat/E100006702/E100006702_L01_88_2.fq.gz	ileum	c	rev	100	1	rat	E100006702_88	MGISEQ2000	tissue	ile_male.4	0
rat/E100006697/E100006697_L01_97_1.fq.gz	jejunum	a	fwd	100	1	rat	E100006697_97	MGISEQ2000	tissue	juj_female.4	0
rat/E100006697/E100006697_L01_97_2.fq.gz	jejunum	a	rev	100	1	rat	E100006697_97	MGISEQ2000	tissue	juj_female.4	0
rat/E100006700/E100006700_L01_89_1.fq.gz	jejunum	a	fwd	100	1	rat	E100006700_89	MGISEQ2000	tissue	juj_male.4	0
rat/E100006700/E100006700_L01_89_2.fq.gz	jejunum	a	rev	100	1	rat	E100006700_89	MGISEQ2000	tissue	juj_male.4	0
rat/E100006701/E100006701_L01_34_1.fq.gz	jejunum	a	fwd	100	1	rat	E100006701_34	MGISEQ2000	tissue	juj_female.1	0
rat/E100006701/E100006701_L01_34_2.fq.gz	jejunum	a	rev	100	1	rat	E100006701_34	MGISEQ2000	tissue	juj_female.1	0
rat/E100006703/E100006703_L01_44_1.fq.gz	jejunum	a	fwd	100	1	rat	E100006703_44	MGISEQ2000	tissue	juj_male.1	0
rat/E100006703/E100006703_L01_44_2.fq.gz	jejunum	a	rev	100	1	rat	E100006703_44	MGISEQ2000	tissue	juj_male.1	0
rat/E100006697/E100006697_L01_30_1.fq.gz	jointcartilage	a	fwd	100	1	rat	E100006697_30	MGISEQ2000	tissue	carj_female.1	0
rat/E100006697/E100006697_L01_30_2.fq.gz	jointcartilage	a	rev	100	1	rat	E100006697_30	MGISEQ2000	tissue	carj_female.1	0
rat/E100006699/E100006699_L01_15_1.fq.gz	kidneycortex	a	fwd	100	1	rat	E100006699_15	MGISEQ2000	tissue	kidc_male.1	0
rat/E100006699/E100006699_L01_15_2.fq.gz	kidneycortex	a	rev	100	1	rat	E100006699_15	MGISEQ2000	tissue	kidc_male.1	0
rat/E100006700/E100006700_L01_59_1.fq.gz	kidneycortex	a	fwd	100	1	rat	E100006700_59	MGISEQ2000	tissue	kidc_female.4	0
rat/E100006700/E100006700_L01_59_2.fq.gz	kidneycortex	a	rev	100	1	rat	E100006700_59	MGISEQ2000	tissue	kidc_female.4	0
rat/E100006700/E100006700_L01_90_1.fq.gz	kidneycortex	a	fwd	100	1	rat	E100006700_90	MGISEQ2000	tissue	kidc_male.4	0
rat/E100006700/E100006700_L01_90_2.fq.gz	kidneycortex	a	rev	100	1	rat	E100006700_90	MGISEQ2000	tissue	kidc_male.4	0
rat/E100006701/E100006701_L01_35_1.fq.gz	kidneycortex	a	fwd	100	1	rat	E100006701_35	MGISEQ2000	tissue	kidc_female.1	0
rat/E100006701/E100006701_L01_35_2.fq.gz	kidneycortex	a	rev	100	1	rat	E100006701_35	MGISEQ2000	tissue	kidc_female.1	0
rat/E100006701/E100006701_L01_59_1.fq.gz	kidneycortex	b	fwd	100	1	rat	E100006701_59	MGISEQ2000	tissue	kidc_female.4	0
rat/E100006701/E100006701_L01_59_2.fq.gz	kidneycortex	b	rev	100	1	rat	E100006701_59	MGISEQ2000	tissue	kidc_female.4	0
rat/E100006698/E100006698_L01_83_1.fq.gz	kidneymedulla	a	fwd	100	1	rat	E100006698_83	MGISEQ2000	tissue	kidm_male.4	0
rat/E100006698/E100006698_L01_83_2.fq.gz	kidneymedulla	a	rev	100	1	rat	E100006698_83	MGISEQ2000	tissue	kidm_male.4	0
rat/E100006702/E100006702_L01_14_1.fq.gz	kidneymedulla	a	fwd	100	1	rat	E100006702_14	MGISEQ2000	tissue	kidm_male.1	0
rat/E100006702/E100006702_L01_14_2.fq.gz	kidneymedulla	a	rev	100	1	rat	E100006702_14	MGISEQ2000	tissue	kidm_male.1	0
rat/E100006702/E100006702_L01_77_1.fq.gz	kidneymedulla	a	fwd	100	1	rat	E100006702_77	MGISEQ2000	tissue	kidm_female.1	0
rat/E100006702/E100006702_L01_77_2.fq.gz	kidneymedulla	a	rev	100	1	rat	E100006702_77	MGISEQ2000	tissue	kidm_female.1	0
rat/E100006703/E100006703_L01_97_1.fq.gz	kidneymedulla	a	fwd	100	1	rat	E100006703_97	MGISEQ2000	tissue	kidm_female.4	0
rat/E100006703/E100006703_L01_97_2.fq.gz	kidneymedulla	a	rev	100	1	rat	E100006703_97	MGISEQ2000	tissue	kidm_female.4	0
rat/E100006697/E100006697_L01_98_1.fq.gz	larynx	a	fwd	100	1	rat	E100006697_98	MGISEQ2000	tissue	lar_female.4	0
rat/E100006697/E100006697_L01_98_2.fq.gz	larynx	a	rev	100	1	rat	E100006697_98	MGISEQ2000	tissue	lar_female.4	0
rat/E100006700/E100006700_L01_91_1.fq.gz	larynx	a	fwd	100	1	rat	E100006700_91	MGISEQ2000	tissue	lar_male.4	0
rat/E100006700/E100006700_L01_91_2.fq.gz	larynx	a	rev	100	1	rat	E100006700_91	MGISEQ2000	tissue	lar_male.4	0
rat/E100006702/E100006702_L01_78_1.fq.gz	larynx	a	fwd	100	1	rat	E100006702_78	MGISEQ2000	tissue	lar_female.1	0
rat/E100006702/E100006702_L01_78_2.fq.gz	larynx	a	rev	100	1	rat	E100006702_78	MGISEQ2000	tissue	lar_female.1	0
rat/E100006703/E100006703_L01_45_1.fq.gz	larynx	a	fwd	100	1	rat	E100006703_45	MGISEQ2000	tissue	lar_male.1	0
rat/E100006703/E100006703_L01_45_2.fq.gz	larynx	a	rev	100	1	rat	E100006703_45	MGISEQ2000	tissue	lar_male.1	0
rat/E100006699/E100006699_L01_16_1.fq.gz	lens	a	fwd	100	0	rat	E100006699_16	MGISEQ2000	tissue	len_male.2	0
rat/E100006699/E100006699_L01_16_2.fq.gz	lens	a	rev	100	0	rat	E100006699_16	MGISEQ2000	tissue	len_male.2	0
rat/E100006699/E100006699_L01_67_1.fq.gz	lens	a	fwd	100	1	rat	E100006699_67	MGISEQ2000	tissue	len_male.3	0
rat/E100006699/E100006699_L01_67_2.fq.gz	lens	a	rev	100	1	rat	E100006699_67	MGISEQ2000	tissue	len_male.3	0
rat/E100006699/E100006699_L01_82_1.fq.gz	lens	a	fwd	100	1	rat	E100006699_82	MGISEQ2000	tissue	len_female.2	0
rat/E100006699/E100006699_L01_82_2.fq.gz	lens	a	rev	100	1	rat	E100006699_82	MGISEQ2000	tissue	len_female.2	0
rat/E100006703/E100006703_L01_98_1.fq.gz	lens	a	fwd	100	1	rat	E100006703_98	MGISEQ2000	tissue	len_female.3	0
rat/E100006703/E100006703_L01_98_2.fq.gz	lens	a	rev	100	1	rat	E100006703_98	MGISEQ2000	tissue	len_female.3	0
rat/E100006700/E100006700_L01_64_1.fq.gz	lip	a	fwd	100	1	rat	E100006700_64	MGISEQ2000	tissue	skil_male.1	0
rat/E100006700/E100006700_L01_64_2.fq.gz	lip	a	rev	100	1	rat	E100006700_64	MGISEQ2000	tissue	skil_male.1	0
rat/E100006700/E100006700_L01_98_1.fq.gz	lip	a	fwd	100	1	rat	E100006700_98	MGISEQ2000	tissue	skil_male.4	0
rat/E100006700/E100006700_L01_98_2.fq.gz	lip	a	rev	100	1	rat	E100006700_98	MGISEQ2000	tissue	skil_male.4	0
rat/E100006701/E100006701_L01_50_1.fq.gz	lip	b	fwd	100	1	rat	E100006701_50	MGISEQ2000	tissue	skil_female.1	0
rat/E100006701/E100006701_L01_50_2.fq.gz	lip	b	rev	100	1	rat	E100006701_50	MGISEQ2000	tissue	skil_female.1	0
rat/E100006701/E100006701_L01_72_1.fq.gz	lip	a	fwd	100	1	rat	E100006701_72	MGISEQ2000	tissue	skil_female.4	0
rat/E100006701/E100006701_L01_72_2.fq.gz	lip	a	rev	100	1	rat	E100006701_72	MGISEQ2000	tissue	skil_female.4	0
rat/E100006703/E100006703_L01_50_1.fq.gz	lip	a	fwd	100	1	rat	E100006703_50	MGISEQ2000	tissue	skil_female.1	0
rat/E100006703/E100006703_L01_50_2.fq.gz	lip	a	rev	100	1	rat	E100006703_50	MGISEQ2000	tissue	skil_female.1	0
rat/E100006697/E100006697_L01_15_1.fq.gz	liverlobe1	a	fwd	100	1	rat	E100006697_15	MGISEQ2000	tissue	liv1_female.4	0
rat/E100006697/E100006697_L01_15_2.fq.gz	liverlobe1	a	rev	100	1	rat	E100006697_15	MGISEQ2000	tissue	liv1_female.4	0
rat/E100006699/E100006699_L01_41_1.fq.gz	liverlobe1	a	fwd	100	1	rat	E100006699_41	MGISEQ2000	tissue	liv1_male.1	0
rat/E100006699/E100006699_L01_41_2.fq.gz	liverlobe1	a	rev	100	1	rat	E100006699_41	MGISEQ2000	tissue	liv1_male.1	0
rat/E100006701/E100006701_L01_36_1.fq.gz	liverlobe1	a	fwd	100	1	rat	E100006701_36	MGISEQ2000	tissue	liv1_female.1	0
rat/E100006701/E100006701_L01_36_2.fq.gz	liverlobe1	a	rev	100	1	rat	E100006701_36	MGISEQ2000	tissue	liv1_female.1	0
rat/E100006702/E100006702_L01_57_1.fq.gz	liverlobe1	a	fwd	100	1	rat	E100006702_57	MGISEQ2000	tissue	liv1_male.4	0
rat/E100006702/E100006702_L01_57_2.fq.gz	liverlobe1	a	rev	100	1	rat	E100006702_57	MGISEQ2000	tissue	liv1_male.4	0
rat/E100006697/E100006697_L01_14_1.fq.gz	liverlobe4	a	fwd	100	1	rat	E100006697_14	MGISEQ2000	tissue	liv2_female.4	0
rat/E100006697/E100006697_L01_14_2.fq.gz	liverlobe4	a	rev	100	1	rat	E100006697_14	MGISEQ2000	tissue	liv2_female.4	0
rat/E100006699/E100006699_L01_42_1.fq.gz	liverlobe4	a	fwd	100	1	rat	E100006699_42	MGISEQ2000	tissue	liv2_male.1	0
rat/E100006699/E100006699_L01_42_2.fq.gz	liverlobe4	a	rev	100	1	rat	E100006699_42	MGISEQ2000	tissue	liv2_male.1	0
rat/E100006699/E100006699_L01_68_1.fq.gz	liverlobe4	a	fwd	100	1	rat	E100006699_68	MGISEQ2000	tissue	liv2_male.4	0
rat/E100006699/E100006699_L01_68_2.fq.gz	liverlobe4	a	rev	100	1	rat	E100006699_68	MGISEQ2000	tissue	liv2_male.4	0
rat/E100006701/E100006701_L01_37_1.fq.gz	liverlobe4	b	fwd	100	1	rat	E100006701_37	MGISEQ2000	tissue	liv2_female.1	0
rat/E100006701/E100006701_L01_37_2.fq.gz	liverlobe4	b	rev	100	1	rat	E100006701_37	MGISEQ2000	tissue	liv2_female.1	0
rat/E100006703/E100006703_L01_37_1.fq.gz	liverlobe4	a	fwd	100	1	rat	E100006703_37	MGISEQ2000	tissue	liv2_female.1	0
rat/E100006703/E100006703_L01_37_2.fq.gz	liverlobe4	a	rev	100	1	rat	E100006703_37	MGISEQ2000	tissue	liv2_female.1	0
rat/E100006701/E100006701_L01_62_1.fq.gz	lung	a	fwd	100	1	rat	E100006701_62	MGISEQ2000	tissue	lun_female.4	0
rat/E100006701/E100006701_L01_62_2.fq.gz	lung	a	rev	100	1	rat	E100006701_62	MGISEQ2000	tissue	lun_female.4	0
rat/E100006702/E100006702_L01_15_1.fq.gz	lung	a	fwd	100	1	rat	E100006702_15	MGISEQ2000	tissue	lun_male.1	0
rat/E100006702/E100006702_L01_15_2.fq.gz	lung	a	rev	100	1	rat	E100006702_15	MGISEQ2000	tissue	lun_male.1	0
rat/E100006702/E100006702_L01_58_1.fq.gz	lung	a	fwd	100	1	rat	E100006702_58	MGISEQ2000	tissue	lun_male.4	0
rat/E100006702/E100006702_L01_58_2.fq.gz	lung	a	rev	100	1	rat	E100006702_58	MGISEQ2000	tissue	lun_male.4	0
rat/E100006702/E100006702_L01_79_1.fq.gz	lung	a	fwd	100	1	rat	E100006702_79	MGISEQ2000	tissue	lun_female.1	0
rat/E100006702/E100006702_L01_79_2.fq.gz	lung	a	rev	100	1	rat	E100006702_79	MGISEQ2000	tissue	lun_female.1	0
rat/E100006698/E100006698_L01_71_1.fq.gz	lymphnode	a	fwd	100	1	rat	E100006698_71	MGISEQ2000	tissue	lym_female.4	0
rat/E100006698/E100006698_L01_71_2.fq.gz	lymphnode	a	rev	100	1	rat	E100006698_71	MGISEQ2000	tissue	lym_female.4	0
rat/E100006699/E100006699_L01_43_1.fq.gz	lymphnode	a	fwd	100	1	rat	E100006699_43	MGISEQ2000	tissue	lym_male.1	0
rat/E100006699/E100006699_L01_43_2.fq.gz	lymphnode	a	rev	100	1	rat	E100006699_43	MGISEQ2000	tissue	lym_male.1	0
rat/E100006699/E100006699_L01_69_1.fq.gz	lymphnode	a	fwd	100	1	rat	E100006699_69	MGISEQ2000	tissue	lym_male.4	0
